survey_id,issue_question_id,original_question_id,policy_domain,policy_domain_label,issue_label,question_wording,question_wording_original,question_coding,question_recoded,fallback_variable,fallback_recoded,rule_kind,recode_type
cora-efc1997-E-1997-4_F1.dta,env_econ_065,q31,econ,Economy and Taxation,Govt waste important in spending,How important a factor do you think government waste is in government spending?,"Some people think that government waste is a factor in government spending, while others disagree. Do you think that government waste is a very important, somewhat important or not very important factor in government spending?","""1"" = ""Very important"", ""2"" = ""Somewhat imprtant"", ""3"" = ""Not very important"", ""4"" = ""DK/NA""",1=1; 2=1; 3=0; 4=9999  [0/1],,,value_map,0/1/9999
cora-efc1998-E-1998-3_F1.dta,env_econ_065,q53,econ,Economy and Taxation,Govt waste important in spending,How important a factor do you think government waste is in government spending?,"Some people think that government waste is a factor in government spending, while others disagree. Do you think that government waste is a very important, somewhat important or not very important factor in government spending?","""1"" = ""Very important"", ""2"" = ""Somewhat important"", ""3"" = ""Not very important"", ""4"" = ""DK/NA""",1=1; 2=1; 3=0; 4=9999  [0/1],,,value_map,0/1/9999
cora-efc1999-E-1999-3_F1.dta,env_econ_065,q28,econ,Economy and Taxation,Govt waste important in spending,How important a factor do you think government waste is in government spending?,"Some people think that government waste is a factor in government spending, while others disagree. Do you think that government waste is a very important, somewhat important or not very important factor in government spending?","""1"" = ""Very important"", ""2"" = ""Somewhat important"", ""3"" = ""Not very important"", ""4"" = ""DK/NA""",1=1; 2=1; 3=0; 4=9999  [0/1],,,value_map,0/1/9999
cora-efc2004-E-2004-3_F1.dta,env_econ_065,q29,econ,Economy and Taxation,Govt waste important in spending,How important a factor do you think government waste is in government spending?,"Some people think that government waste is a factor in government spending, while others disagree. Do you think that government waste is a very important, somewhat important or not very important factor in government spending?","""1"" = ""Very important"", ""2"" = ""Somewhat important"", ""3"" = ""Not very important"", ""99"" = ""DK/NA""",1=1; 2=1; 3=0; 99=9999  [0/1],,,value_map,0/1/9999
cora-efc1978-E-1978-4_F1.dta,env_econ_001,q10,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""no response"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""remain the same"", ""9"" = ""don't know/refused""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1978-E-1978-5_F1.dta,env_econ_001,q28,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""refuse"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""remain the same"", ""9"" = ""don't know""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1979-E-1979-1_F1.dta,env_econ_001,q12,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""no response"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""remain the same"", ""9"" = ""don't know""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1979-E-1979-2_F1.dta,env_econ_001,q4,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""no response"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""remain the same"", ""9"" = ""don't know""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1979-E-1979-3_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""refuse"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""remain the same"", ""9"" = ""don't know""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1979-E-1979-4_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""refuse"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""remain the same"", ""9"" = ""don't know""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1979-E-1979-5_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""refuse"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""remain the same"", ""9"" = ""don't know""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1980-E-1980-1_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""will remain the same"", ""9"" = ""DK/NA""",1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1980-E-1980-2_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""will remain the same"", ""9"" = ""don't know""",1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1980-E-1980-3_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""no response"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""will remain the same"", ""9"" = ""don't know/no answer""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1980-E-1980-4_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""no response"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""will remain the same"", ""9"" = ""don't know""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1980-E-1980-5_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""no response"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""will remain the same"", ""9"" = ""don't know""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1981-E-1981-1_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""remain the same"", ""9"" = ""don't know""",1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1981-E-1981-4_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""no response"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""remain the same"", ""9"" = ""don't know""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1982-E-1982-1_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""no response"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""remain the same"", ""9"" = ""don't know""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1982-E-1982-4_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""0"" = ""no response"", ""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""will remain the same"", ""9"" = ""don't know""",0=9999; 1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1982-E-1982-5_F1.dta,env_econ_001,q9,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""will remain the same"", ""9"" = ""don't know""",1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1983-E-1983-1_F1.dta,env_econ_001,q2,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""will remain the same"", ""9"" = ""don't know""",1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1983-E-1983-2_F1.dta,env_econ_001,q5,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""will remain the same"", ""9"" = ""don't know/no answer""",1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1983-E-1983-3_F1.dta,env_econ_001,q5,econ,Economy and Taxation,Inflation up/down next 6 months,"In your opinion, will the rate of inflation increase or decrease in the next six months?","In your opinion, will the rate of inflation increase or decrease in the next six months?","""1"" = ""will increase"", ""2"" = ""will decrease"", ""3"" = ""will remain the same"", ""9"" = ""don't know/no answer""",1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
